,SP,record,n_roi,min_t,max_t,min_f,max_f,dt,df,APD,Familiy,Order
1252,Upupa_africana,59751,29,21.2446,21.4203,371.231,649.654,0.1757,278.423,-46.59,Upupidae,Bucerotiformes
1253,Upupa_africana,59751,30,21.4554,21.5784,494.975,742.462,0.123,247.487,-41.14,Upupidae,Bucerotiformes
1254,Upupa_africana,59751,31,21.6135,21.798,340.295,618.718,0.1844,278.423,-48.28,Upupidae,Bucerotiformes
1255,Upupa_africana,59751,32,21.8858,22.0878,340.295,494.975,0.202,154.68,-51.6,Upupidae,Bucerotiformes
1256,Upupa_africana,59751,33,22.3865,22.5094,402.167,525.911,0.123,123.744,-48.96,Upupidae,Bucerotiformes
1257,Upupa_africana,59751,34,22.5621,22.6851,371.231,525.911,0.123,154.68,-52.85,Upupidae,Bucerotiformes
1258,Upupa_africana,59751,35,23.3574,23.498,464.039,649.654,0.1405,185.616,-43.83,Upupidae,Bucerotiformes
1259,Upupa_africana,59751,36,23.5155,23.6649,371.231,649.654,0.1493,278.423,-41.83,Upupidae,Bucerotiformes
1260,Upupa_africana,59751,37,23.7703,23.8932,494.975,680.59,0.123,185.616,-40.15,Upupidae,Bucerotiformes
1261,Upupa_africana,59751,38,24.2885,24.4026,371.231,618.718,0.1142,247.487,-47.06,Upupidae,Bucerotiformes
1262,Upupa_africana,59751,39,25.3952,25.5972,340.295,618.718,0.202,278.423,-48.86,Upupidae,Bucerotiformes
1263,Upupa_africana,59751,40,25.6938,25.8958,371.231,587.783,0.202,216.551,-46.26,Upupidae,Bucerotiformes
1264,Upupa_africana,59751,41,25.9661,26.1417,494.975,680.59,0.1757,185.616,-41.99,Upupidae,Bucerotiformes
1265,Trochocercus_cyanomelas,201448,1,0.3,0.4138,3452.669,6120.641,0.1138,2667.972,-40.67,Monarchidae,Passeriformes
1266,Trochocercus_cyanomelas,201448,2,0.5793,0.7345,3099.555,5963.701,0.1552,2864.146,-44.25,Monarchidae,Passeriformes
1267,Trochocercus_cyanomelas,201448,3,0.4552,0.5276,3374.199,4315.836,0.0724,941.637,-39.42,Monarchidae,Passeriformes
1268,Trochocercus_cyanomelas,201448,4,4.4174,4.5208,4394.306,6473.754,0.1035,2079.448,-48.48,Monarchidae,Passeriformes
1269,Trochocercus_cyanomelas,201448,5,4.6243,4.7898,3727.313,6238.345,0.1655,2511.032,-43.06,Monarchidae,Passeriformes
1270,Trochocercus_cyanomelas,201448,6,4.8105,5.0898,3688.078,5924.466,0.2793,2236.388,-43.67,Monarchidae,Passeriformes
1271,Trochocercus_cyanomelas,201448,7,38.556,38.7008,2981.851,7886.21,0.1448,4904.359,-36.17,Monarchidae,Passeriformes
1272,Trochocercus_cyanomelas,201448,8,38.7629,38.918,2746.441,8553.203,0.1552,5806.762,-44.17,Monarchidae,Passeriformes
1273,Trochocercus_cyanomelas,201448,9,38.9375,39.1547,3923.488,8710.142,0.2172,4786.655,-41.08,Monarchidae,Passeriformes
1274,Rallus_caerulescens,399267,1,0.784,0.8107,2156.405,2642.355,0.0267,485.95,-69.21,Rallidae,Gruiformes
1275,Rallus_caerulescens,399267,2,0.873,1.1938,2034.917,2551.24,0.3208,516.322,-67.5,Rallidae,Gruiformes
1276,Rallus_caerulescens,399267,3,1.5569,1.5727,2179.832,2308.689,0.0157,128.857,-69.26,Rallidae,Gruiformes
1277,Rallus_caerulescens,399267,4,1.6073,1.6231,2158.356,2351.641,0.0157,193.286,-72.53,Rallidae,Gruiformes
1278,Rallus_caerulescens,399267,5,1.642,1.6609,2179.832,2319.427,0.0189,139.595,-69.06,Rallidae,Gruiformes
1279,Rallus_caerulescens,399267,6,1.6924,1.705,2212.046,2362.379,0.0126,150.333,-63.64,Rallidae,Gruiformes
1280,Rallus_caerulescens,399267,7,1.7365,1.7554,2190.57,2340.903,0.0189,150.333,-65.36,Rallidae,Gruiformes
1281,Rallus_caerulescens,399267,8,1.7806,1.8058,2212.046,2362.379,0.0252,150.333,-61.78,Rallidae,Gruiformes
1282,Rallus_caerulescens,399267,9,1.831,1.8719,2190.57,2351.641,0.0409,161.071,-65.47,Rallidae,Gruiformes
1283,Rallus_caerulescens,399267,10,1.8861,1.9097,2217.415,2351.641,0.0236,134.226,-59.93,Rallidae,Gruiformes
1284,Rallus_caerulescens,399267,11,1.99,2.0451,2232.43,2449.139,0.0551,216.71,-67.56,Rallidae,Gruiformes
1285,Rallus_caerulescens,399267,12,2.127,2.1711,2207.034,2397.397,0.0441,190.364,-63.46,Rallidae,Gruiformes
1286,Rallus_caerulescens,399267,13,2.2735,2.316,2259.417,2397.397,0.0425,137.98,-61.9,Rallidae,Gruiformes
1287,Rallus_caerulescens,399267,14,2.4215,2.4735,2190.428,2449.139,0.052,258.712,-63.91,Rallidae,Gruiformes
1288,Rallus_caerulescens,399267,15,2.5869,2.653,2121.438,2431.892,0.0661,310.454,-64.95,Rallidae,Gruiformes
1289,Rallus_caerulescens,399267,16,2.7653,2.8283,2086.943,2397.397,0.063,310.454,-64.32,Rallidae,Gruiformes
1290,Rallus_caerulescens,399267,17,2.9448,3.0236,2121.438,2397.397,0.0787,275.959,-65.32,Rallidae,Gruiformes
1291,Rallus_caerulescens,399267,18,3.1275,3.2,2155.933,2380.15,0.0724,224.217,-64.12,Rallidae,Gruiformes
1292,Rallus_caerulescens,399267,19,3.3213,3.3843,2138.685,2362.902,0.063,224.217,-63.69,Rallidae,Gruiformes
1293,Rallus_caerulescens,399267,20,3.5229,3.6206,1992.082,2362.902,0.0976,370.82,-65.94,Rallidae,Gruiformes
1294,Rallus_caerulescens,399267,21,3.7245,3.7875,2121.438,2345.655,0.063,224.217,-65.42,Rallidae,Gruiformes
1295,Rallus_caerulescens,399267,22,3.9324,3.9859,2069.695,2328.407,0.0535,258.712,-68.12,Rallidae,Gruiformes
1296,Rallus_caerulescens,399267,23,4.1434,4.2001,2069.695,2293.912,0.0567,224.217,-67.48,Rallidae,Gruiformes
1297,Rallus_caerulescens,399267,24,4.3495,4.4156,2035.2,2276.665,0.0661,241.464,-68.25,Rallidae,Gruiformes
1298,Rallus_caerulescens,399267,25,4.5731,4.6392,2069.695,2259.417,0.0661,189.722,-67.87,Rallidae,Gruiformes
1299,Rallus_caerulescens,399267,26,4.8062,4.8565,2035.2,2242.17,0.0504,206.97,-68.64,Rallidae,Gruiformes
1300,Rallus_caerulescens,399267,27,5.0298,5.0802,2052.448,2224.922,0.0504,172.475,-67.96,Rallidae,Gruiformes
1301,Rallus_caerulescens,399267,28,5.2534,5.3133,2035.2,2242.17,0.0598,206.97,-68.69,Rallidae,Gruiformes
1302,Rallus_caerulescens,399267,29,5.4865,5.54,2035.2,2242.17,0.0535,206.97,-68.22,Rallidae,Gruiformes
1303,Rallus_caerulescens,399267,30,5.7227,5.7731,2017.953,2242.17,0.0504,224.217,-67.21,Rallidae,Gruiformes
1304,Rallus_caerulescens,399267,31,5.9621,6.0093,2052.448,2207.675,0.0472,155.227,-67.93,Rallidae,Gruiformes
1305,Rallus_caerulescens,399267,32,6.1952,6.2424,2052.448,2224.922,0.0472,172.475,-66.39,Rallidae,Gruiformes
1306,Rallus_caerulescens,399267,33,6.4282,6.4849,2035.2,2259.417,0.0567,224.217,-67.55,Rallidae,Gruiformes
1307,Rallus_caerulescens,399267,34,6.6645,6.7243,2000.705,2207.675,0.0598,206.97,-68.99,Rallidae,Gruiformes
1308,Rallus_caerulescens,399267,35,6.907,6.9637,2052.448,2259.417,0.0567,206.97,-68.82,Rallidae,Gruiformes
1309,Rallus_caerulescens,399267,36,7.1494,7.1935,2035.2,2242.17,0.0441,206.97,-70.12,Rallidae,Gruiformes
1310,Rallus_caerulescens,399267,37,7.3824,7.4391,2052.448,2276.665,0.0567,224.217,-69.5,Rallidae,Gruiformes
1311,Rallus_caerulescens,399267,38,7.625,7.6659,2104.19,2224.922,0.0409,120.732,-69.87,Rallidae,Gruiformes
1312,Rallus_caerulescens,399267,39,7.8738,7.9116,2035.2,2207.675,0.0378,172.475,-66.89,Rallidae,Gruiformes
1313,Rallus_caerulescens,399267,40,8.11,8.1604,2069.695,2224.922,0.0504,155.227,-71.8,Rallidae,Gruiformes
1314,Rallus_caerulescens,399267,41,8.3588,8.4155,2069.695,2173.18,0.0567,103.485,-71.44,Rallidae,Gruiformes
1315,Rallus_caerulescens,399267,42,8.6234,8.6738,2017.953,2207.675,0.0504,189.722,-73.16,Rallidae,Gruiformes
1316,Rallus_caerulescens,399267,43,8.888,8.9478,2035.2,2242.17,0.0598,206.97,-72.65,Rallidae,Gruiformes
1317,Rallus_caerulescens,399267,44,9.1809,9.225,2017.953,2173.18,0.0441,155.227,-75.5,Rallidae,Gruiformes
1318,Rallus_caerulescens,399267,45,9.4896,9.5211,2069.695,2138.685,0.0315,68.99,-69.69,Rallidae,Gruiformes
1319,Streptopelia_capicola,445134,1,0.1388,0.5331,646.065,1208.476,0.3943,562.41,-42.37,Colombidae,Colombiformes
1320,Streptopelia_capicola,445134,2,0.5553,0.6219,646.065,1119.846,0.0666,473.781,-44.99,Colombidae,Colombiformes
1321,Streptopelia_capicola,445134,3,0.9384,1.0606,687.172,1232.171,0.1222,544.999,-43.57,Colombidae,Colombiformes
1322,Streptopelia_capicola,445134,4,1.2994,1.7214,639.781,1161.084,0.422,521.303,-42.8,Colombidae,Colombiformes
1323,Streptopelia_capicola,445134,5,1.7713,1.8269,663.477,1113.693,0.0555,450.216,-44.12,Colombidae,Colombiformes
1324,Streptopelia_capicola,445134,6,2.1489,2.2878,616.086,1208.476,0.1388,592.39,-44.53,Colombidae,Colombiformes
1325,Streptopelia_capicola,445134,7,2.5359,2.9413,687.172,1232.171,0.4054,544.999,-43.49,Colombidae,Colombiformes
1326,Streptopelia_capicola,445134,8,2.9746,3.0412,639.781,1113.693,0.0666,473.912,-45.1,Colombidae,Colombiformes
1327,Streptopelia_capicola,445134,9,3.3855,3.4965,639.781,1232.171,0.1111,592.39,-43.85,Colombidae,Colombiformes
1328,Streptopelia_capicola,445134,10,3.7575,4.174,639.781,1184.78,0.4165,544.999,-43.33,Colombidae,Colombiformes
1329,Streptopelia_capicola,445134,11,4.2073,4.2628,639.781,1137.389,0.0555,497.608,-45.24,Colombidae,Colombiformes
1330,Streptopelia_capicola,445134,12,4.6071,4.7348,663.477,1208.476,0.1277,544.999,-43.54,Colombidae,Colombiformes
1331,Streptopelia_capicola,445134,13,4.9915,5.3969,616.086,1232.171,0.4054,616.086,-43.1,Colombidae,Colombiformes
1332,Streptopelia_capicola,445134,14,5.4357,5.4913,663.477,1113.693,0.0555,450.216,-43.32,Colombidae,Colombiformes
1333,Streptopelia_capicola,445134,15,5.83,5.9632,592.39,1232.171,0.1333,639.781,-44.01,Colombidae,Colombiformes
1334,Streptopelia_capicola,445134,16,6.2114,6.6279,663.477,1279.562,0.4165,616.086,-42.44,Colombidae,Colombiformes
1335,Streptopelia_capicola,445134,17,6.6723,6.7445,710.868,1161.084,0.0722,450.216,-44.37,Colombidae,Colombiformes
1336,Streptopelia_capicola,445134,18,7.0888,7.2054,663.477,1208.476,0.1166,544.999,-42.46,Colombidae,Colombiformes
1337,Streptopelia_capicola,445134,19,7.4881,7.8602,663.477,1184.78,0.372,521.303,-41.5,Colombidae,Colombiformes
1338,Streptopelia_capicola,445134,20,7.9379,7.999,639.781,1113.693,0.0611,473.912,-43.67,Colombidae,Colombiformes
1339,Streptopelia_capicola,445134,21,8.3544,8.4765,592.39,1208.476,0.1222,616.086,-42.96,Colombidae,Colombiformes
1340,Streptopelia_capicola,445134,22,8.7486,9.1318,639.781,1137.389,0.3831,497.608,-41.57,Colombidae,Colombiformes
1341,Streptopelia_capicola,445134,23,9.1928,9.2595,639.781,1137.389,0.0666,497.608,-45.11,Colombidae,Colombiformes
1342,Streptopelia_capicola,445134,24,9.6371,9.7426,687.172,1184.78,0.1055,497.608,-41.57,Colombidae,Colombiformes
1343,Streptopelia_capicola,445134,25,10.0036,10.3923,639.781,1137.389,0.3887,497.608,-42.15,Colombidae,Colombiformes
1344,Streptopelia_capicola,445134,26,10.47,10.5255,663.477,1161.084,0.0555,497.608,-44.07,Colombidae,Colombiformes
1345,Streptopelia_capicola,445134,27,10.9062,11.0172,616.086,1161.084,0.1111,544.999,-41.91,Colombidae,Colombiformes
1346,Streptopelia_capicola,445134,28,11.2615,11.6891,639.781,1161.084,0.4276,521.303,-41.53,Colombidae,Colombiformes
1347,Streptopelia_capicola,445134,29,11.7335,11.7891,639.781,1137.389,0.0555,497.608,-44.18,Colombidae,Colombiformes
1348,Treron_calvus,104019,1,1.5135,1.968,556.847,2441.558,0.4545,1884.712,-51.9,Colombidae,Colombiformes
1349,Treron_calvus,104019,2,4.2411,4.6373,578.264,2398.724,0.3961,1820.46,-48.8,Colombidae,Colombiformes
1350,Treron_calvus,104019,3,8.6549,9.0459,599.681,2527.227,0.3911,1927.546,-47.49,Colombidae,Colombiformes
1351,Treron_calvus,104019,4,11.4988,11.9102,749.601,2484.392,0.4114,1734.791,-50.41,Colombidae,Colombiformes
1352,Sarothura_rufa,404540,1,0.0924,0.2323,2331.121,2983.835,0.1399,652.714,-64.35,Sarothruridae,Gruiformes
1353,Sarothura_rufa,404540,2,0.5728,0.6546,2517.611,3030.458,0.0818,512.847,-62.37,Sarothruridae,Gruiformes
1354,Sarothura_rufa,404540,3,0.8658,1.0585,2261.188,3007.146,0.1927,745.959,-67.16,Sarothruridae,Gruiformes
1355,Sarothura_rufa,404540,4,1.201,1.4729,2377.744,3077.08,0.2719,699.336,-57.15,Sarothruridae,Gruiformes
1356,Sarothura_rufa,404540,5,1.6154,1.8926,2377.744,3100.391,0.2772,722.648,-57.36,Sarothruridae,Gruiformes
1357,Sarothura_rufa,404540,6,2.0443,2.324,2354.432,3053.769,0.2798,699.336,-59.35,Sarothruridae,Gruiformes
1358,Sarothura_rufa,404540,7,2.4903,2.7516,2307.81,2913.902,0.2613,606.092,-62.08,Sarothruridae,Gruiformes
1359,Sarothura_rufa,404540,8,2.8965,3.1737,2331.121,2983.835,0.2772,652.714,-60.76,Sarothruridae,Gruiformes
1360,Sarothura_rufa,404540,9,3.3103,3.5848,2307.81,3030.458,0.2745,722.648,-61.2,Sarothruridae,Gruiformes
1361,Sarothura_rufa,404540,10,3.722,3.9913,2307.81,2960.524,0.2692,652.714,-62.84,Sarothruridae,Gruiformes
1362,Sarothura_rufa,404540,11,4.1362,4.4108,2331.121,3007.146,0.2745,676.025,-62.74,Sarothruridae,Gruiformes
1363,Sarothura_rufa,404540,12,4.5665,4.8384,2284.499,2960.524,0.2719,676.025,-61.9,Sarothruridae,Gruiformes
1364,Sarothura_rufa,404540,13,4.9783,5.2475,2331.121,3030.458,0.2692,699.336,-60.36,Sarothruridae,Gruiformes
1365,Sarothura_rufa,404540,14,5.3858,5.6524,2354.432,2968.448,0.2666,614.016,-62.14,Sarothruridae,Gruiformes
1366,Telophorus_viridis,59750,1,0.1467,0.269,908.654,1029.808,0.1223,121.154,-47.09,Malaconotidae,Passeriformes
1367,Telophorus_viridis,59750,2,0.3913,0.5136,878.365,1050.0,0.1223,171.635,-47.53,Malaconotidae,Passeriformes
1368,Telophorus_viridis,59750,3,0.6359,0.8804,787.5,2211.058,0.2446,1423.558,-54.19,Malaconotidae,Passeriformes
1369,Telophorus_viridis,59750,4,3.1794,3.2894,885.937,1017.187,0.1101,131.25,-48.28,Malaconotidae,Passeriformes
1370,Telophorus_viridis,59750,5,3.4239,3.5707,902.344,1050.0,0.1467,147.656,-47.76,Malaconotidae,Passeriformes
1371,Telophorus_viridis,59750,6,3.6929,3.8641,820.312,2198.437,0.1712,1378.125,-52.18,Malaconotidae,Passeriformes
1372,Telophorus_viridis,59750,7,6.8234,6.9334,853.125,984.375,0.1101,131.25,-52.84,Malaconotidae,Passeriformes
1373,Telophorus_viridis,59750,8,7.1046,7.1902,885.937,984.375,0.0856,98.438,-51.65,Malaconotidae,Passeriformes
1374,Telophorus_viridis,59750,9,7.3247,7.5693,1115.625,2165.625,0.2446,1050.0,-53.33,Malaconotidae,Passeriformes
1375,Telophorus_viridis,59750,10,10.0016,10.1117,885.937,1050.0,0.1101,164.062,-51.98,Malaconotidae,Passeriformes
1376,Telophorus_viridis,59750,11,10.2829,10.3685,885.937,984.375,0.0856,98.438,-51.21,Malaconotidae,Passeriformes
1377,Telophorus_viridis,59750,12,10.5274,10.7598,1378.125,2198.437,0.2323,820.312,-51.99,Malaconotidae,Passeriformes
1378,Telophorus_viridis,59750,13,13.5111,13.6701,935.156,1050.0,0.159,114.844,-56.07,Malaconotidae,Passeriformes
1379,Telophorus_viridis,59750,14,13.7648,13.8871,885.937,1017.187,0.1223,131.25,-54.05,Malaconotidae,Passeriformes
1380,Telophorus_viridis,59750,15,14.0461,14.2417,1410.937,2198.437,0.1957,787.5,-51.23,Malaconotidae,Passeriformes
1381,Telophorus_viridis,59750,16,17.1652,17.2997,885.937,1050.0,0.1345,164.062,-59.25,Malaconotidae,Passeriformes
1382,Telophorus_viridis,59750,17,17.4465,17.5443,918.75,1050.0,0.0978,131.25,-54.08,Malaconotidae,Passeriformes
1383,Telophorus_viridis,59750,18,17.7033,17.8989,1410.937,2231.25,0.1957,820.312,-50.02,Malaconotidae,Passeriformes
1384,Telophorus_viridis,59750,19,22.3148,22.4371,885.937,984.375,0.1223,98.438,-52.61,Malaconotidae,Passeriformes
1385,Telophorus_viridis,59750,20,22.5961,22.6817,853.125,1017.187,0.0856,164.062,-53.38,Malaconotidae,Passeriformes
1386,Telophorus_viridis,59750,21,22.8407,23.1097,820.312,2231.25,0.269,1410.937,-54.36,Malaconotidae,Passeriformes
1387,Smithornis_capensis,201484,1,4.5909,5.4303,696.635,2665.385,0.8394,1968.75,-42.64,Eurylaimidae,Passeriformes
1388,Smithornis_capensis,201484,2,21.9339,22.7956,718.241,3303.909,0.8616,2585.668,-42.41,Eurylaimidae,Passeriformes
1389,Smithornis_capensis,201484,3,41.9418,42.6644,610.505,3303.909,0.7227,2693.404,-43.61,Eurylaimidae,Passeriformes
1390,Smithornis_capensis,201484,4,56.809,57.7429,610.505,3303.909,0.9339,2693.404,-42.58,Eurylaimidae,Passeriformes
1391,Pseudhirundo_griseopyga,59740,1,0.3198,0.4098,3846.635,4210.096,0.09,363.462,-58.85,Hirundinidae,Passeriformes
1392,Pseudhirundo_griseopyga,59740,2,2.4898,2.593,3876.923,4194.952,0.1033,318.029,-57.02,Hirundinidae,Passeriformes
1393,Pseudhirundo_griseopyga,59740,3,5.1661,5.2494,3589.183,4164.663,0.0833,575.481,-57.33,Hirundinidae,Passeriformes
1394,Pseudhirundo_griseopyga,59740,4,5.4293,5.5226,3574.038,4104.087,0.0933,530.048,-59.62,Hirundinidae,Passeriformes
1395,Pseudhirundo_griseopyga,59740,5,7.1188,7.2154,3604.327,4194.952,0.0966,590.625,-53.77,Hirundinidae,Passeriformes
1396,Pseudhirundo_griseopyga,59740,6,8.2695,8.3628,3452.885,4179.808,0.0933,726.923,-59.08,Hirundinidae,Passeriformes
1397,Pseudhirundo_griseopyga,59740,7,10.045,10.1316,3816.346,4240.385,0.0866,424.038,-60.8,Hirundinidae,Passeriformes
1398,Pseudhirundo_griseopyga,59740,8,12.5652,12.6652,3846.635,4240.385,0.1,393.75,-63.25,Hirundinidae,Passeriformes
1399,Pseudhirundo_griseopyga,59740,9,14.2811,14.3877,3786.058,4240.385,0.1066,454.327,-63.45,Hirundinidae,Passeriformes
1400,Pseudhirundo_griseopyga,59740,10,10.8622,10.8834,3776.73,4120.069,0.0212,343.339,-65.64,Hirundinidae,Passeriformes
1401,Pycnonotus_barbatus,721751,1,0.7848,0.8941,2205.969,4818.865,0.1093,2612.896,-35.51,Pycnonotidae,Passeriformes
1402,Pycnonotus_barbatus,721751,2,0.9438,1.0233,3169.742,4840.282,0.0795,1670.54,-41.23,Pycnonotidae,Passeriformes
1403,Pycnonotus_barbatus,721751,3,1.3611,1.4405,3362.497,4476.19,0.0795,1113.693,-43.1,Pycnonotidae,Passeriformes
1404,Pycnonotus_barbatus,721751,4,1.5995,1.6889,2441.558,5097.288,0.0894,2655.73,-39.2,Pycnonotidae,Passeriformes
1405,Pycnonotus_barbatus,721751,5,1.6889,1.7584,2184.552,3298.245,0.0695,1113.693,-38.12,Pycnonotidae,Passeriformes
1406,Pycnonotus_barbatus,721751,6,1.7684,1.8379,2377.307,4283.435,0.0695,1906.129,-36.86,Pycnonotidae,Passeriformes
1407,Pycnonotus_barbatus,721751,7,1.9075,1.9869,2420.141,3383.914,0.0795,963.773,-32.93,Pycnonotidae,Passeriformes
1408,Pycnonotus_barbatus,721751,8,1.9869,2.0664,2441.558,4411.938,0.0795,1970.38,-36.41,Pycnonotidae,Passeriformes
1409,Pycnonotus_barbatus,721751,9,2.0962,2.1658,2398.724,3405.331,0.0695,1006.607,-33.58,Pycnonotidae,Passeriformes
1410,Pycnonotus_barbatus,721751,10,2.1757,2.2651,2462.975,4390.521,0.0894,1927.546,-39.91,Pycnonotidae,Passeriformes
1411,Pycnonotus_barbatus,721751,11,2.2949,2.4439,2034.632,3919.343,0.149,1884.712,-36.4,Pycnonotidae,Passeriformes
1412,Pycnonotus_barbatus,721751,12,2.5135,2.6426,2462.975,5054.454,0.1292,2591.478,-43.04,Pycnonotidae,Passeriformes
1413,Pycnonotus_barbatus,721751,13,9.5268,9.6261,2334.472,4733.196,0.0993,2398.724,-34.01,Pycnonotidae,Passeriformes
1414,Pycnonotus_barbatus,721751,14,9.646,9.7056,2955.57,4561.859,0.0596,1606.288,-33.49,Pycnonotidae,Passeriformes
1415,Pycnonotus_barbatus,721751,15,9.7155,9.7751,4326.27,5011.619,0.0596,685.35,-36.29,Pycnonotidae,Passeriformes
1416,Pycnonotus_barbatus,721751,16,10.093,10.1526,3298.245,4240.601,0.0596,942.356,-42.44,Pycnonotidae,Passeriformes
1417,Pycnonotus_barbatus,721751,17,10.2917,10.3811,2548.644,5097.288,0.0894,2548.644,-39.28,Pycnonotidae,Passeriformes
1418,Pycnonotus_barbatus,721751,18,10.401,10.5004,2120.3,4433.356,0.0993,2313.055,-37.44,Pycnonotidae,Passeriformes
1419,Pycnonotus_barbatus,721751,19,10.5898,10.6395,2313.055,3491.0,0.0497,1177.945,-31.22,Pycnonotidae,Passeriformes
1420,Pycnonotus_barbatus,721751,20,10.6395,10.7388,2184.552,4540.441,0.0993,2355.889,-35.87,Pycnonotidae,Passeriformes
1421,Pycnonotus_barbatus,721751,21,10.7686,10.8282,2227.386,3469.583,0.0596,1242.196,-33.74,Pycnonotidae,Passeriformes
1422,Pycnonotus_barbatus,721751,22,10.8282,10.9176,2120.3,4583.276,0.0894,2462.975,-38.79,Pycnonotidae,Passeriformes
1423,Pycnonotus_barbatus,721751,23,10.9574,11.1064,1991.797,4176.349,0.149,2184.552,-36.38,Pycnonotidae,Passeriformes
1424,Pycnonotus_barbatus,721751,24,11.166,11.3051,2441.558,5075.871,0.1391,2634.313,-41.41,Pycnonotidae,Passeriformes
1425,Pycnonotus_barbatus,721751,25,11.3349,11.5534,2372.651,3078.797,0.2186,706.146,-38.22,Pycnonotidae,Passeriformes
1426,Pycnonotus_barbatus,721751,26,11.6478,11.7819,2712.474,3652.401,0.1341,939.927,-43.37,Pycnonotidae,Passeriformes
1427,Pycnonotus_barbatus,721751,27,11.7819,11.8515,2039.613,2356.886,0.0695,317.273,-40.37,Pycnonotidae,Passeriformes
1428,Pycnonotus_barbatus,721751,28,11.9906,12.1694,4169.874,4472.039,0.1788,302.165,-54.79,Pycnonotidae,Passeriformes
1429,Pycnonotus_barbatus,721751,29,19.0644,19.2134,2330.282,4872.408,0.149,2542.126,-33.77,Pycnonotidae,Passeriformes
1430,Pycnonotus_barbatus,721751,30,19.1935,19.3028,3071.735,4893.592,0.1093,1821.857,-36.26,Pycnonotidae,Passeriformes
1431,Pycnonotus_barbatus,721751,31,19.617,19.7164,3283.579,4597.011,0.0993,1313.432,-43.75,Pycnonotidae,Passeriformes
1432,Pycnonotus_barbatus,721751,32,19.8455,19.9349,2605.679,5190.173,0.0894,2584.495,-37.96,Pycnonotidae,Passeriformes
1433,Pycnonotus_barbatus,721751,33,19.9448,20.0144,2054.885,3516.607,0.0695,1461.722,-36.1,Pycnonotidae,Passeriformes
1434,Pycnonotus_barbatus,721751,34,19.9945,20.0641,2224.36,3664.898,0.0695,1440.538,-38.35,Pycnonotidae,Passeriformes
1435,Pycnonotus_barbatus,721751,35,20.1535,20.2032,2287.913,3495.423,0.0497,1207.51,-32.6,Pycnonotidae,Passeriformes
1436,Pycnonotus_barbatus,721751,36,20.2032,20.2826,2181.991,4554.642,0.0795,2372.651,-37.22,Pycnonotidae,Passeriformes
1437,Pycnonotus_barbatus,721751,37,20.3124,20.531,2266.729,4554.642,0.2186,2287.913,-37.17,Pycnonotidae,Passeriformes
1438,Pycnonotus_barbatus,721751,38,20.5409,20.69,2224.36,3368.317,0.149,1143.957,-34.67,Pycnonotidae,Passeriformes
1439,Pycnonotus_barbatus,721751,39,20.7297,20.839,2563.31,4978.33,0.1093,2415.019,-39.88,Pycnonotidae,Passeriformes
1440,Pycnonotus_barbatus,721751,40,20.8886,21.0873,2372.651,3071.735,0.1987,699.085,-38.88,Pycnonotidae,Passeriformes
1441,Pycnonotus_barbatus,721751,41,21.1569,21.2761,2690.416,3601.345,0.1192,910.928,-41.37,Pycnonotidae,Passeriformes
1442,Pycnonotus_barbatus,721751,42,21.296,21.3556,2118.438,2520.941,0.0596,402.503,-40.41,Pycnonotidae,Passeriformes
